,24km,23km,22km,21km,20km,19km,18km,17km,16km,15km,14km,13km,12km,11km,10km,9km,8km,7km,6km,5km,4km,3km,2km,1km,0km,-1km,-2km,-3km,-4km,-5km,-6km,-7km,-8km,-9km,-10km,-11km
2013-03-01,5.7620000000000005,6.3660000000000005,6.202000000000001,6.029,6.479,7.0889999999999995,7.781000000000001,8.715,9.887,11.277000000000001,12.62,14.022,15.105,15.748,16.917,16.65,14.882,13.958,12.995999999999999,12.696,12.339,11.088,11.02,10.224,6.047999999999999,2.779,2.456,2.506,2.715,3.077,3.41,3.697,3.8280000000000003,3.969,3.96,4.287
2013-04-01,5.4110000000000005,6.228,7.077999999999999,7.501,8.202,8.417,9.279,10.054,10.91,11.872,12.728,13.856,14.745,15.190999999999999,15.673,15.374,15.062999999999999,14.720999999999998,14.158,11.735999999999999,11.727,10.492,10.6,9.38,6.454,3.147,2.414,2.4419999999999997,2.931,3.415,3.57,3.819,4.2410000000000005,4.407,3.897,3.665
2013-05-01,6.484,6.47,6.814,7.367000000000001,8.225,9.084,9.727,10.133,10.447000000000001,11.162,12.508,13.494000000000002,13.888,13.929,13.432,12.2,11.25,10.776,10.61,9.525,10.380999999999998,10.827,10.89,11.200999999999999,7.48,3.51,2.6630000000000003,2.716,2.8819999999999997,3.2680000000000002,3.5260000000000002,3.759,4.334,4.468999999999999,4.5760000000000005,4.448
2013-06-01,-9999.0,-9999.0,-9999.0,7.777,8.111,8.603,9.162,10.197000000000001,11.183,12.138,13.058,13.417,13.247,13.542,13.217,12.84,11.059000000000001,9.19,8.892999999999999,8.572000000000001,8.844,8.329,8.843,10.375,7.582000000000001,2.79,2.524,2.7489999999999997,3.092,3.327,3.647,3.8289999999999997,3.8810000000000002,3.8689999999999998,4.045,4.238
2013-07-01,-9999.0,-9999.0,-9999.0,6.316,6.777,7.57,8.538,9.442,10.452,11.571,12.293,12.905,13.36,13.432,13.074000000000002,12.762,11.761,10.341,9.511000000000001,8.283,6.678999999999999,6.2139999999999995,5.865,6.057,5.747000000000001,3.617,3.5580000000000003,3.2510000000000003,3.148,3.301,3.6689999999999996,4.016,3.969,4.119,4.365,4.209
2013-08-01,-9999.0,5.928999999999999,5.7589999999999995,6.492000000000001,6.754,7.419,8.47,9.425,10.245999999999999,11.460999999999999,11.818,11.774000000000001,11.892999999999999,11.991,12.198,11.89,10.387,9.396,8.394,7.322,6.4639999999999995,5.582000000000001,5.324,5.5329999999999995,5.038,2.536,2.279,2.544,3.1,3.556,3.785,3.0810000000000004,3.242,3.533,4.0969999999999995,4.19
2013-09-01,-9999.0,5.682,5.687,5.9670000000000005,6.746,6.946000000000001,7.074,7.849,8.389,9.023,9.967,10.642000000000001,11.300999999999998,11.737,12.127,12.104000000000001,11.575,10.652999999999999,10.145,9.121,7.672000000000001,6.164,5.132999999999999,4.458,3.7030000000000003,2.437,2.128,2.04,2.36,2.7430000000000003,2.815,3.076,3.345,3.622,3.917,4.122
2013-10-01,-9999.0,4.474,4.364,4.9719999999999995,5.5889999999999995,6.249,7.107,8.078,8.926,9.816,10.9,11.709000000000001,12.283,12.449000000000002,12.196,11.675,11.110999999999999,9.91,8.572000000000001,7.486000000000001,6.121,5.37,4.258,3.8480000000000003,3.037,1.9180000000000001,1.932,2.0140000000000002,2.336,2.5989999999999998,2.841,3.13,3.4330000000000003,3.59,3.787,3.7239999999999998
2013-11-01,3.9560000000000004,4.027,4.296,4.752,5.53,6.358,7.528,9.007,10.168,11.708,12.869000000000002,13.509,14.216,14.16,13.897,13.344000000000001,12.614,10.674000000000001,8.777000000000001,8.043,6.497000000000001,5.8870000000000005,5.359,5.0680000000000005,3.872,2.158,1.77,2.031,2.2569999999999997,2.476,2.7119999999999997,2.935,3.16,3.286,3.7119999999999997,2.7760000000000002
2013-12-01,-9999.0,3.389,3.8139999999999996,4.915,5.3020000000000005,5.046,5.692,6.9110000000000005,7.966,9.269,10.890999999999998,11.647,12.738,13.363,13.469000000000001,13.474,13.105,11.892000000000001,10.54,8.6,7.933,5.895,4.814,3.93,2.3890000000000002,1.455,1.4769999999999999,1.598,1.77,2.01,2.319,2.5789999999999997,3.145,3.5469999999999997,3.6839999999999997,3.588
2014-01-01,4.308,4.834,5.382000000000001,5.7589999999999995,7.0889999999999995,8.369,9.305,11.005,12.292,13.245,14.331,15.157,15.743,15.67,14.720999999999998,14.83,13.809000000000001,11.879000000000001,11.373,10.074,8.565,8.382,7.475,5.903,3.4619999999999997,1.903,1.791,1.944,2.194,2.5180000000000002,2.9589999999999996,3.29,3.41,3.5439999999999996,3.4210000000000003,3.009
2014-02-01,4.988,5.971,6.757000000000001,7.71,8.469,9.965,11.225,12.232000000000001,13.644,14.704,15.68,16.680999999999997,17.523,17.134,16.070999999999998,15.853,14.752,12.97,12.085,11.138,10.199,10.357999999999999,10.575,9.354,5.784,2.927,2.387,2.398,2.68,2.8989999999999996,3.1510000000000002,3.389,3.48,3.529,3.668,4.05
2014-03-01,5.541,5.497999999999999,6.0920000000000005,6.227,6.141,7.1979999999999995,8.207,9.323,10.734000000000002,12.026,13.130999999999998,14.735,15.828,16.814,16.639,15.922,15.864,13.912,12.312000000000001,11.427999999999999,9.454,8.391,8.024,7.728,5.289,2.911,2.2230000000000003,2.36,2.616,2.819,3.177,3.4930000000000003,3.694,3.8680000000000003,4.041,4.463
2014-04-01,-9999.0,4.071000000000001,4.899,5.528,6.171,6.917000000000001,7.938,9.226,10.575999999999999,12.017000000000001,12.884,14.1,15.202,16.033,16.734,16.383,14.892999999999999,12.338,11.485,9.508,9.494,8.224,7.763,7.957000000000001,5.631,2.193,2.18,2.398,2.609,2.918,3.313,3.765,4.0169999999999995,4.52,4.381,4.225
2014-05-01,-9999.0,6.26,6.933,7.805,8.394,9.121,10.093,10.845999999999998,11.648,12.209000000000001,12.655999999999999,13.164000000000001,13.747,14.065999999999999,13.727,12.378,10.972999999999999,10.969000000000001,10.21,9.507,8.395,8.667,9.402999999999999,9.447000000000001,6.465,3.1689999999999996,2.585,2.925,3.258,3.56,3.6180000000000003,3.758,4.048,4.372,4.695,4.466
2014-06-01,-9999.0,-9999.0,-9999.0,6.434,6.867999999999999,7.8389999999999995,8.917,10.113999999999999,11.319,12.36,12.887,13.015999999999998,13.49,13.825,13.97,13.614,12.515,11.425999999999998,10.072000000000001,9.662,8.902000000000001,7.63,7.412000000000001,8.109,5.916,2.667,2.379,2.563,2.733,3.037,3.4419999999999997,3.627,3.92,3.94,3.878,3.998
2014-07-01,-9999.0,-9999.0,5.981,6.631,7.011,8.401,9.27,10.334000000000001,11.374,12.296,12.942,13.464,13.634,13.603,13.220999999999998,12.485,11.168,9.822000000000001,8.774,8.246,7.614,6.7589999999999995,6.797000000000001,7.504,5.523,2.803,2.614,2.736,2.85,3.383,3.6839999999999997,3.907,4.3469999999999995,4.672,4.769,4.6160000000000005
2014-08-01,-9999.0,5.032,5.881,6.484,7.359,8.299,9.471,10.533,11.534,12.485999999999999,13.182,13.57,13.954,13.649000000000001,13.134,12.685,11.365,10.183,9.073,8.115,7.393,6.684,6.754,6.928999999999999,5.435,2.89,2.773,2.7439999999999998,2.713,2.9130000000000003,2.9819999999999998,3.194,3.295,3.68,3.9219999999999997,4.041
2014-09-01,-9999.0,-9999.0,4.111000000000001,4.618,5.206,5.778,6.377000000000001,6.81,7.751,8.799,10.046,10.89,11.595999999999998,11.909,11.972000000000001,11.87,11.321,10.714,9.736,8.355,7.178999999999999,5.9879999999999995,5.465,4.363,3.4339999999999997,2.381,2.332,2.405,2.641,2.7460000000000004,2.735,2.9739999999999998,3.495,3.965,4.1,4.385
2014-10-01,-9999.0,-9999.0,4.556,5.026,5.169,5.705,6.388,7.365,8.441,9.568,10.794,11.904000000000002,12.323,12.46,12.409,11.743,11.377,10.450999999999999,8.527999999999999,7.122000000000001,5.584,3.945,3.222,3.4789999999999996,3.053,1.8980000000000001,1.725,1.84,2.129,2.583,2.86,3.045,3.281,3.405,3.5589999999999997,3.697
2014-11-01,3.295,3.614,3.843,4.2219999999999995,4.832,5.452000000000001,6.22,7.652,9.123,10.443,11.487,12.447000000000001,12.870999999999999,12.929,12.532,12.074000000000002,11.054,10.624,9.2,7.685,5.902,5.559,4.6610000000000005,4.426,3.431,2.059,1.837,2.064,2.397,2.551,2.798,3.0669999999999997,3.386,3.4530000000000003,3.168,3.07
2014-12-01,4.944,4.171,3.8960000000000004,4.565,5.149,5.997999999999999,7.153,8.193999999999999,9.124,10.357999999999999,11.63,12.852,13.828,14.306,14.613,14.418,13.123,11.495999999999999,10.2,8.014,5.808,4.565,3.69,4.027,3.165,2.209,1.93,1.834,2.1919999999999997,2.4530000000000003,2.431,2.667,2.824,2.958,2.8489999999999998,2.923
2015-01-01,4.624,5.4479999999999995,6.23,7.062,7.482,8.769,10.380999999999998,11.644,13.572000000000001,14.465,15.152000000000001,15.565999999999999,16.515,17.562,17.295,16.227,14.842,14.115,12.493,9.055,8.146,7.297999999999999,6.779,6.225,3.6889999999999996,1.742,1.7069999999999999,1.9480000000000002,2.282,2.5540000000000003,2.84,3.083,2.968,3.468,3.198,3.617
2015-02-01,4.374,4.562,5.033,5.483,6.23,7.065,8.203,9.826,11.290999999999999,12.439,13.939,15.263,15.998,16.764,17.105,16.692,15.800999999999998,13.388,10.902999999999999,10.062999999999999,10.136000000000001,9.487,9.082,8.61,5.752000000000001,3.3810000000000002,2.7460000000000004,2.475,2.647,2.9189999999999996,3.0260000000000002,3.352,3.5239999999999996,3.6710000000000003,3.715,3.654
2015-03-01,5.297000000000001,5.915,6.7139999999999995,6.367999999999999,6.52,7.5120000000000005,8.31,9.264,10.388,11.538,12.388,13.501,14.261,15.092,15.604000000000001,15.394,14.725,13.999,12.354000000000001,10.677,9.312999999999999,9.102,8.54,8.157,5.227,2.635,2.155,2.199,2.451,2.76,3.035,3.4010000000000002,3.758,3.8489999999999998,4.428,3.8939999999999997
2015-04-01,-9999.0,3.832,4.749,5.507000000000001,6.343999999999999,6.922000000000001,7.725,8.596,9.596,10.437999999999999,11.247,12.321,13.565,14.695,15.312000000000001,15.357999999999999,14.817,12.139000000000001,11.589,9.419,7.809,6.836,7.962000000000001,7.281000000000001,4.7219999999999995,2.323,2.2230000000000003,2.438,2.7230000000000003,3.0380000000000003,3.35,3.682,3.891,4.146,4.475,4.672
2015-05-01,7.132000000000001,7.061,6.659,7.315,7.7170000000000005,8.271,9.285,10.056000000000001,10.718,11.429,12.244000000000002,13.17,13.24,13.677999999999999,13.835,13.995,12.96,12.286,10.818,9.279,8.543,8.506,7.732,7.892,6.362,3.503,2.833,2.83,2.947,3.28,3.407,3.8369999999999997,4.183,4.5889999999999995,4.592,4.481
2015-06-01,-9999.0,5.582000000000001,6.004,6.189,7.031000000000001,7.872000000000001,8.576,9.568,10.575999999999999,11.297,11.955,12.482000000000001,13.029000000000002,13.277999999999999,13.633,13.550999999999998,13.019,12.357000000000001,11.607999999999999,9.86,8.336,7.727,7.402,7.689,5.27,2.463,2.312,2.381,2.685,2.823,3.072,3.47,3.865,4.103,4.243,4.6610000000000005
2015-07-01,-9999.0,6.566,6.942,6.662000000000001,7.227,7.782,8.724,10.071,11.015,11.475999999999999,11.952,11.562000000000001,11.940999999999999,12.192,11.842,12.435,12.558,11.542,10.16,8.812999999999999,7.4479999999999995,6.5120000000000005,6.162999999999999,5.42,4.984,3.198,2.97,3.234,3.165,3.306,3.565,3.64,3.737,3.7739999999999996,3.9210000000000003,4.183
2015-08-01,5.357,5.973,6.164,5.662999999999999,6.271,7.103,8.176,9.206,10.21,10.693,11.112,11.390999999999998,11.859000000000002,12.349,11.969000000000001,11.76,11.318,10.352,9.083,7.459,6.621,5.773,4.709,3.846,3.333,2.444,2.3930000000000002,2.6830000000000003,2.813,3.217,3.39,3.623,3.72,3.915,4.195,4.372
2015-09-01,4.431,4.575,5.196000000000001,5.831,6.695,7.3870000000000005,8.249,8.752,9.442,10.133,10.333,11.32,11.675999999999998,12.187999999999999,12.163,11.97,11.362,10.748,9.512,7.975,6.492999999999999,5.928,5.641,5.511,4.194,2.2969999999999997,1.9980000000000002,2.275,2.546,2.827,3.11,3.3310000000000004,3.548,3.6839999999999997,3.951,3.594
2015-10-01,5.337999999999999,4.744,4.622,4.763,5.4879999999999995,6.419,7.439,8.311,9.15,10.22,11.392000000000001,12.120999999999999,12.392000000000001,12.298,12.222000000000001,12.169,11.606,10.515999999999998,9.193999999999999,7.775,6.497000000000001,5.236000000000001,4.28,4.2139999999999995,3.11,2.03,1.886,1.994,2.2319999999999998,2.5810000000000004,2.77,3.135,3.4560000000000004,3.5380000000000003,3.592,3.389
2015-11-01,-9999.0,2.904,3.574,3.719,4.242,5.002,5.9510000000000005,7.24,8.609,9.905,11.179,12.119000000000002,12.63,12.909,12.989,12.602,12.015,11.017999999999999,9.786,8.229,6.507999999999999,5.777,5.156000000000001,4.101,2.8989999999999996,1.705,1.7930000000000001,1.9480000000000002,2.028,2.639,2.787,2.926,3.2230000000000003,3.535,3.6839999999999997,3.638
2015-12-01,-9999.0,3.2889999999999997,3.141,3.133,3.635,4.238,5.212000000000001,6.42,7.404,8.775,10.593,12.036,12.675,13.13,13.214,12.857000000000001,11.773,11.058,9.868,9.041,6.642,4.926,4.196000000000001,4.066,3.2060000000000004,2.355,1.9469999999999998,1.844,2.1430000000000002,2.376,2.6180000000000003,2.875,3.273,3.512,3.6489999999999996,3.9989999999999997
2016-01-01,5.12,4.879,4.522,4.824,4.978,5.819,7.6129999999999995,8.853,9.926,11.088,13.169,14.632,15.469000000000001,16.727,16.93,16.869,16.669,14.829,13.125,11.339,9.218,7.778,7.0,5.662999999999999,3.4560000000000004,1.6440000000000001,1.719,1.93,2.121,2.36,2.615,3.032,3.2769999999999997,3.4,3.68,3.7260000000000004
2016-02-01,3.2460000000000004,3.61,4.035,4.825,5.442,6.207000000000001,6.492999999999999,7.455,8.769,9.978,10.765999999999998,12.455,13.293,13.66,13.499,14.163,14.597000000000001,14.105,13.19,11.409,10.466,9.326,8.94,8.009,5.295,2.588,1.996,2.343,2.387,2.61,2.9139999999999997,3.2260000000000004,3.428,3.45,3.5410000000000004,3.6710000000000003
2016-03-01,3.5860000000000003,3.804,4.046,4.521,5.324,6.337999999999999,7.2410000000000005,8.244,9.359,10.455,11.434000000000001,12.782,13.37,14.118,14.610999999999999,15.834000000000001,14.235999999999999,13.591,12.752,9.402000000000001,9.142000000000001,9.516,10.084,8.568999999999999,5.718999999999999,3.588,3.1069999999999998,2.911,2.6439999999999997,2.9130000000000003,3.116,3.283,3.5039999999999996,3.98,3.9210000000000003,3.574
2016-04-01,4.448,4.948,5.739,6.209,6.9879999999999995,8.004,8.881,10.264000000000001,11.345999999999998,12.459000000000001,13.700999999999999,14.697000000000001,15.644,16.17,16.3,14.997,13.302999999999999,12.267999999999999,10.505999999999998,9.136000000000001,9.305,9.56,10.536,9.613,6.1579999999999995,2.841,2.625,2.656,2.895,3.076,3.31,3.693,3.875,4.372,3.95,4.136
2016-05-01,-9999.0,-9999.0,4.681,6.3420000000000005,7.1129999999999995,7.886,8.779,9.602,10.27,10.839,11.777999999999999,12.58,13.01,13.798,14.157,14.425999999999998,13.722999999999999,12.505,11.183,9.009,7.992000000000001,9.032,9.006,8.605,5.999,2.708,2.544,2.559,3.153,3.375,3.511,3.9560000000000004,4.263999999999999,4.482,4.624,4.744
2016-06-01,4.505,5.419,5.876,6.388999999999999,7.145,7.952999999999999,8.922,9.89,10.702,11.333,11.714,12.135,11.978,12.569,12.96,12.333,10.977,10.087,8.851,8.357000000000001,7.869,7.808,7.724,7.877000000000001,6.271,2.906,2.557,2.642,2.847,3.117,3.448,3.745,3.8819999999999997,3.885,4.078,4.064
2016-07-01,5.412999999999999,6.227,6.575,6.237,6.756,7.794,8.95,9.986,10.815,11.654000000000002,12.082,12.402999999999999,12.827,12.673,12.424000000000001,11.685,10.985,10.217,9.524,8.566,7.254,7.335,6.486000000000001,6.483,4.803999999999999,2.701,2.359,2.358,2.589,2.86,3.003,3.265,3.778,3.843,3.5260000000000002,3.3710000000000004
2016-08-01,-9999.0,-9999.0,6.737,6.593,6.84,7.6160000000000005,8.301,9.147,10.166,10.950999999999999,11.265999999999998,11.349,11.475999999999999,11.873,12.047,11.793,11.505,10.612,9.597000000000001,8.136000000000001,6.515,5.414,4.591,4.465,3.576,2.245,2.153,2.3040000000000003,2.495,2.559,2.781,3.117,3.301,3.375,3.7030000000000003,4.058
2016-09-01,-9999.0,4.202,4.566,5.011,5.426,6.071000000000001,7.08,8.017000000000001,8.868,9.664,10.215,10.592,10.485,10.886,11.232000000000001,11.470999999999998,10.634,10.229,9.225,7.767,6.871,5.391,4.293,3.5389999999999997,2.9939999999999998,1.979,1.729,1.7990000000000002,1.994,2.311,2.6460000000000004,3.048,3.225,3.2680000000000002,3.367,3.495
2016-10-01,4.9510000000000005,5.145,5.375,5.765,6.146,7.059,7.706,8.622,8.942,9.571,10.604000000000001,11.671,12.115,12.21,12.28,12.052999999999999,11.19,9.809,8.894,7.412999999999999,5.409,5.072,4.375,4.245,3.793,2.515,2.106,2.171,2.274,2.313,2.551,2.7319999999999998,3.0010000000000003,2.9610000000000003,2.766,3.18
2016-11-01,3.4760000000000004,4.189,4.151,4.66,5.025,5.617999999999999,6.4510000000000005,7.44,8.324,9.646,10.338,11.489,12.382,12.536,12.508,12.481,11.811,10.267999999999999,8.807,7.247999999999999,6.06,5.012,4.777,4.292,3.39,1.9769999999999999,1.724,1.909,2.13,2.353,2.6830000000000003,2.95,3.182,3.3339999999999996,3.272,3.361
2016-12-01,-9999.0,-9999.0,-9999.0,4.383,4.308,5.055,5.774,6.678999999999999,7.792000000000001,9.251,11.446,13.431,15.034,16.151,17.262,15.753,13.030999999999999,10.878,8.097000000000001,7.01,5.519,4.793,4.229,3.949,2.417,1.2229999999999999,1.218,1.383,1.588,1.875,2.101,2.501,2.824,3.2039999999999997,3.5060000000000002,3.636
2017-01-01,6.247000000000001,5.171,4.8580000000000005,4.788,5.21,6.02,7.0329999999999995,7.973,9.495,10.857000000000001,12.634,14.411,15.892999999999999,16.631,16.51,15.01,13.735999999999999,11.703,9.347000000000001,7.899,6.885,6.022,6.051,5.003,3.5210000000000004,2.12,1.703,1.8619999999999999,2.0869999999999997,2.384,2.748,3.037,3.46,3.917,3.8139999999999996,2.52
2017-02-01,4.129,4.313,4.975,5.591,5.899,6.608,7.529,7.907,9.373,11.573,12.960999999999999,14.494000000000002,15.785,17.078,17.223,16.593,13.334000000000001,12.241,10.432,10.349,9.927,8.931000000000001,8.079,7.587999999999999,5.118,2.241,1.9269999999999998,2.202,2.602,2.673,2.748,2.911,3.197,3.0,3.2119999999999997,3.068
2017-03-01,4.346,4.376,4.289,4.57,5.19,5.973,6.733,7.686,8.709,9.966000000000001,11.199000000000002,12.526,13.972000000000001,15.417,16.498,17.079,15.708,14.154000000000002,11.419,9.708,9.376,7.9879999999999995,8.493,8.423,5.449,2.479,1.8459999999999999,1.963,2.372,2.753,3.069,3.3930000000000002,3.554,3.908,4.117,4.263
2017-04-01,4.768,4.886,5.09,5.398,5.683,6.297999999999999,6.965,7.604,8.323,9.46,10.731,11.812000000000001,12.892000000000001,14.08,15.385,15.297,13.800999999999998,12.368,11.189,9.552,10.183,8.556000000000001,8.633,8.203,5.797000000000001,3.0060000000000002,2.334,2.372,2.505,2.9189999999999996,3.156,3.5989999999999998,3.938,4.154,4.194,4.125
2017-05-01,5.525,5.7379999999999995,6.151,6.212999999999999,6.7589999999999995,7.811,8.589,9.312000000000001,9.891,10.575,11.244000000000002,11.800999999999998,12.460999999999999,13.436,14.004000000000001,14.347999999999999,14.155999999999999,13.042,11.464,9.934,9.065,7.4910000000000005,7.547000000000001,8.511000000000001,7.084,3.639,2.7119999999999997,2.3930000000000002,2.7230000000000003,3.0269999999999997,3.239,3.5410000000000004,3.5580000000000003,4.045,3.966,4.131
2017-06-01,4.744,5.477,5.952000000000001,6.626,6.926,7.492999999999999,8.599,9.502,10.479000000000001,11.210999999999999,11.657,12.134,12.094000000000001,12.447000000000001,12.452,11.882,12.536,12.112,10.241,8.78,7.807,7.21,6.5889999999999995,6.715,5.5920000000000005,2.56,2.2969999999999997,2.484,2.256,2.6830000000000003,3.1,3.4330000000000003,3.75,4.0489999999999995,4.018,4.218
2017-07-01,5.28,4.7780000000000005,5.147,5.888999999999999,6.702000000000001,7.7139999999999995,8.772,9.835,10.705,11.392999999999999,11.565999999999999,12.015,12.708,12.679,12.475,12.312999999999999,11.567,10.99,9.724,8.32,7.087000000000001,6.922000000000001,7.026,7.007000000000001,6.06,3.5589999999999997,2.519,2.513,2.51,2.863,3.4189999999999996,3.446,3.498,3.534,3.56,3.926
2017-08-01,3.2969999999999997,3.897,4.508,5.025,6.065,7.095,8.21,9.366,10.523,11.390999999999998,11.98,11.970999999999998,11.655,11.376,11.618,11.994000000000002,11.567,10.467,10.001,8.718,7.331,6.047999999999999,5.14,5.0360000000000005,4.117,2.246,2.0140000000000002,1.911,2.147,2.59,3.161,3.444,3.7039999999999997,3.937,4.0569999999999995,3.938
2017-09-01,4.111000000000001,5.101,5.707999999999999,5.789,6.235,7.09,8.124,9.322000000000001,10.375,11.088,12.084000000000001,12.728,12.544,12.630999999999998,12.429,12.302999999999999,11.697000000000001,10.925,9.487,8.658999999999999,7.95,6.489,6.0760000000000005,5.608,4.125,2.092,1.89,2.0580000000000003,2.278,2.549,2.8760000000000003,3.148,3.2769999999999997,3.407,3.3169999999999997,3.313
2017-10-01,-9999.0,3.279,3.5180000000000002,3.616,4.277,4.95,5.343,6.232,7.747999999999999,8.816,9.515,10.388,11.279000000000002,11.831,12.062000000000001,12.163,11.862,11.61,10.41,8.752,7.1339999999999995,5.818,4.168,3.5469999999999997,2.71,2.1919999999999997,1.715,1.704,1.9469999999999998,2.13,2.54,2.6889999999999996,2.897,3.0669999999999997,3.218,3.449
2017-11-01,2.898,3.156,3.458,3.8,4.338,5.155,5.956,7.082999999999999,8.234,9.378,10.642999999999999,11.899000000000001,12.834000000000001,13.475999999999999,13.470999999999998,13.337,12.824000000000002,13.187000000000001,11.997,9.997,8.062000000000001,6.721,5.962999999999999,4.382,3.4189999999999996,2.253,2.106,1.982,1.982,2.287,2.576,2.9360000000000004,3.01,3.4410000000000003,3.324,3.025
