,0km,1km,2km,3km,4km,5km,6km,7km,8km,9km,10km,11km,12km,13km,14km,15km,16km,17km,18km,19km,20km,21km,22km,23km,24km,25km,26km,27km,28km,29km,30km,31km,32km,33km,34km,35km
2012-02-01,2.63,3.736,3.49,3.14,2.821,2.6319999999999997,2.4,2.126,2.137,2.738,3.417,4.497,5.97,6.819,6.7010000000000005,7.417999999999999,8.174,9.9,12.151,14.342,15.533,15.981,15.405,14.133,12.985,11.857999999999999,10.191,8.878,8.059,6.9239999999999995,5.909,5.081,4.593999999999999,4.303,-9999.0,-9999.0
2012-03-01,3.3930000000000002,4.421,4.171,3.766,3.346,3.116,2.91,2.4859999999999998,2.238,2.339,2.548,3.662,5.4639999999999995,5.64,6.666,8.43,8.933,9.41,10.374,13.513,14.759,15.64,15.606,14.363,12.942,11.457,10.335,9.229,8.305,7.245,6.379,5.85,5.109,-9999.0,-9999.0,-9999.0
2012-04-01,4.178,4.36,4.183,3.875,3.596,3.218,2.944,2.634,3.1910000000000003,5.676,8.397,9.865,9.495,9.044,7.777,7.581,8.315,10.214,13.630999999999998,15.948,15.850999999999999,15.937999999999999,15.626,14.843,13.915,12.847999999999999,11.75,10.582,9.575,8.575,7.564,6.781000000000001,5.985,5.437,-9999.0,-9999.0
2012-05-01,4.107,4.947,4.23,3.79,3.745,3.313,3.029,2.8510000000000004,2.451,2.603,3.488,5.038,7.808,9.134,8.702,8.066,9.849,10.296,11.568,12.585999999999999,13.140999999999998,14.247,13.856,13.214,12.536,11.901,11.167,10.341,9.514,8.687999999999999,7.962000000000001,7.075,5.885,-9999.0,-9999.0,-9999.0
2012-06-01,3.2489999999999997,3.51,3.687,3.7539999999999996,3.611,3.611,3.83,3.86,3.7460000000000004,3.9530000000000003,5.171,6.2860000000000005,6.897,7.367000000000001,6.933,6.3420000000000005,6.942,7.872999999999999,9.262,10.883,12.717,13.380999999999998,13.523,13.173,12.755999999999998,12.492,11.88,11.097999999999999,10.232999999999999,9.272,8.077,7.664,7.502000000000001,-9999.0,-9999.0,-9999.0
2012-07-01,4.495,4.409,4.117,3.995,3.884,3.638,3.5439999999999996,3.404,3.403,3.28,4.51,5.697,6.654,6.544,6.372000000000001,6.307,7.081,8.422,9.446,11.319,12.497,12.565999999999999,12.859000000000002,12.927,12.921,12.743,12.282,11.509,10.382,9.304,8.213,7.402,6.765,-9999.0,-9999.0,-9999.0
2012-08-01,4.181,4.072,3.7910000000000004,3.8489999999999998,3.764,3.56,3.2319999999999998,2.949,2.8369999999999997,3.032,3.299,3.622,4.105,4.806,5.132000000000001,5.856,6.444,7.646,8.886000000000001,10.044,10.946,11.65,12.056,12.029000000000002,11.245,11.455,11.302,10.742,9.892999999999999,8.811,7.877000000000001,6.989,6.218,-9999.0,-9999.0,-9999.0
2012-09-01,3.375,3.554,3.6689999999999996,3.5580000000000003,3.3710000000000004,3.17,2.883,2.5340000000000003,2.397,2.668,3.125,3.6489999999999996,3.823,3.773,4.652,5.0280000000000005,6.2860000000000005,7.895,9.748,10.779000000000002,11.225,11.679,12.09,12.023,11.714,10.963,10.306,9.629,8.718,7.832999999999999,7.0729999999999995,6.324,5.827999999999999,-9999.0,-9999.0,-9999.0
2012-10-01,2.911,3.656,3.2569999999999997,2.949,2.673,2.454,2.269,2.068,2.009,1.881,2.2880000000000003,2.8160000000000003,3.406,4.172,4.607,5.274,6.7170000000000005,8.243,9.53,10.651,11.052999999999999,11.875,12.081,11.975999999999999,11.698,11.113,10.094,8.82,7.806,6.832000000000001,6.085,5.39,4.676,4.256,-9999.0,-9999.0
2012-11-01,2.426,3.5610000000000004,3.576,3.295,3.073,2.861,2.545,2.075,2.044,2.103,2.207,3.016,4.539,5.374,6.023,6.4910000000000005,8.86,10.094,10.777000000000001,12.417,13.724,13.731,13.634,13.425999999999998,12.581,11.69,10.482000000000001,8.99,7.678,6.517,5.705,4.8919999999999995,4.192,-9999.0,-9999.0,-9999.0
2012-12-01,2.515,3.56,3.551,3.234,2.926,2.571,2.478,2.616,2.609,3.045,3.799,4.9430000000000005,6.312,6.419,7.553999999999999,8.817,10.527999999999999,11.475,12.779000000000002,12.533,13.33,13.429,13.335,12.216,10.886,9.698,8.253,6.917000000000001,5.61,4.748,4.45,3.69,3.1310000000000002,2.522,-9999.0,-9999.0
2013-01-01,2.314,3.448,3.509,3.364,3.0639999999999996,2.742,2.45,2.353,2.418,2.81,4.128,6.045,7.582000000000001,7.662999999999999,9.749,10.385,11.181,13.953,15.280999999999999,16.55,16.708,16.499000000000002,16.425,15.642000000000001,14.367,12.867,11.443,9.854,8.568999999999999,7.156000000000001,6.122000000000001,5.205,4.654,3.8310000000000004,-9999.0,-9999.0
2013-02-01,2.573,3.738,3.767,3.508,3.2110000000000003,2.928,2.63,2.43,2.71,3.3689999999999998,5.517,6.937,8.728,10.64,12.353,12.98,13.776,14.747,14.376,14.966,16.012999999999998,15.98,15.425,14.635,13.655,12.091,10.247,8.584,7.317,6.084,5.436,4.82,4.418,-9999.0,-9999.0,-9999.0
2013-03-01,3.417,4.359,4.15,3.7539999999999996,3.411,3.0989999999999998,2.759,2.494,3.5060000000000002,4.754,6.789,8.834,11.544,11.788,11.331,11.735999999999999,13.485999999999999,14.949000000000002,15.659,15.513,15.821,15.523,14.638,13.933,12.819,11.353,9.829,8.559,7.534,6.777,6.15,5.513999999999999,4.954,-9999.0,-9999.0,-9999.0
2013-04-01,3.722,4.391,4.207,4.123,3.7539999999999996,3.48,3.125,2.824,2.94,4.072,5.981,8.337,10.248,11.561,11.537,11.377,11.583,12.879000000000001,13.91,14.933,15.642999999999999,15.849,15.209000000000001,14.388,13.488,12.456,11.595999999999998,10.322000000000001,9.347000000000001,8.316,7.531000000000001,6.879,6.56,5.291,-9999.0,-9999.0
2013-05-01,4.172,4.556,4.486000000000001,3.958,3.6039999999999996,3.287,2.986,2.9339999999999997,3.373,4.149,6.317,10.481,11.705,9.454,10.272,9.793,9.812000000000001,10.465,11.017999999999999,11.87,13.58,14.345999999999998,14.152999999999999,13.538,12.314,11.604000000000001,10.705,10.382,9.925,9.219,8.255,7.313,6.558,5.544,-9999.0,-9999.0
2013-06-01,3.8789999999999996,4.192,4.157,3.9360000000000004,3.697,3.697,3.7889999999999997,3.033,2.675,2.842,4.505,6.727,10.169,9.478,7.615,7.421,8.52,9.103,9.031,10.425999999999998,13.297,13.829,13.66,13.539000000000001,13.482999999999999,12.93,12.123,11.181,10.18,9.285,8.4,7.636,7.5520000000000005,-9999.0,-9999.0,-9999.0
2013-07-01,4.272,4.541,4.32,4.144,4.002,3.89,3.451,3.35,3.3819999999999997,3.502,3.373,4.609,6.2,5.742999999999999,5.462999999999999,6.1129999999999995,7.223,8.674,9.701,10.832,12.216,12.907,13.195,13.315999999999999,13.22,12.862,12.177999999999999,11.270999999999999,10.11,9.191,8.133,7.222,6.505,5.832999999999999,-9999.0,-9999.0
2013-08-01,4.188,4.053999999999999,3.766,3.821,4.4430000000000005,3.282,3.1719999999999997,3.1039999999999996,2.995,3.005,3.002,3.705,4.724,5.294,4.698,5.207000000000001,6.515,7.33,8.905,10.082,11.533,12.333,13.219000000000001,12.805,11.877,11.258,12.114,11.425999999999998,9.922,8.936,7.989,6.94,6.081,5.295,-9999.0,-9999.0
2013-09-01,3.259,3.935,3.9389999999999996,3.5669999999999997,3.4619999999999997,3.352,2.99,2.659,2.43,2.568,2.9730000000000003,3.148,3.41,3.7560000000000002,4.458,5.579,6.855,8.388,9.632,10.974,11.744000000000002,12.529000000000002,12.818,12.342,11.257,10.118,9.699,9.383,8.476,7.787000000000001,7.026,6.261,5.682,4.675,-9999.0,-9999.0
2013-10-01,3.002,3.91,3.9,3.647,3.378,2.948,2.5980000000000003,2.467,2.113,2.227,2.7060000000000004,2.986,3.842,3.782,4.468999999999999,5.648,6.894,8.373,9.418,10.82,11.58,12.225,12.735,12.395999999999999,12.038,10.897,9.852,8.939,8.048,7.182,6.31,5.409,4.567,3.827,3.122,-9999.0
2013-11-01,2.43,3.5669999999999997,3.516,3.313,2.9389999999999996,2.585,2.34,2.114,2.219,3.122,3.5069999999999997,4.225,4.698,5.482,6.225,6.617999999999999,8.418,10.29,11.16,12.382,13.5,13.782,14.202,13.988,13.06,12.26,11.277000000000001,9.897,8.717,7.403,6.091,5.181,4.452,3.8539999999999996,3.0180000000000002,-9999.0
2013-12-01,3.042,3.905,3.758,3.389,3.0389999999999997,2.68,2.303,1.943,1.767,1.651,1.598,2.0540000000000003,3.094,4.033,4.8260000000000005,6.301,7.352,8.845,10.319,11.989,12.989,13.401,13.577,13.572000000000001,13.027999999999999,11.867,10.404000000000002,9.041,7.977,6.671,5.353,4.677,4.458,4.197,3.247,-9999.0
2014-01-01,3.03,3.687,3.4810000000000003,3.299,3.033,2.667,2.279,2.0069999999999997,2.093,2.577,3.175,5.107,6.912000000000001,7.739,8.613999999999999,9.15,10.98,12.338,13.823,14.699000000000002,14.921,15.383,15.527999999999999,15.050999999999998,14.275,13.263,12.017999999999999,11.384,10.23,9.0,7.716,6.232,5.199,4.809,3.733,-9999.0
2014-02-01,3.3160000000000003,3.9389999999999996,3.71,3.395,3.082,2.74,2.6310000000000002,2.349,3.181,4.7989999999999995,7.16,8.651,9.175,9.809,9.002,9.346,11.482000000000001,13.935,14.942,17.924,18.147000000000002,18.189,17.816,16.423,15.622,14.568,13.331,12.342,10.876,9.118,7.746,6.5,5.308,4.619,-9999.0,-9999.0
2014-03-01,3.531,4.425,4.092,3.904,3.4419999999999997,3.114,2.674,2.608,3.247,3.866,4.904,6.228,7.435,9.26,8.79,8.258,10.126,11.679,14.142000000000001,15.907,18.057000000000002,17.003,16.577,15.349,13.958,12.847999999999999,11.387,10.193999999999999,8.832,7.534,6.401,5.492000000000001,4.678999999999999,3.9410000000000003,-9999.0,-9999.0
2014-04-01,4.184,4.425,4.445,4.191,3.6910000000000003,3.2510000000000003,2.951,2.5860000000000003,2.349,2.278,2.863,6.3660000000000005,7.739,7.614,7.916,8.654,9.136000000000001,11.120999999999999,13.435,15.181,16.476,16.902,16.045,15.184000000000001,14.029000000000002,12.923,11.686,10.34,8.967,7.829,6.777,5.944,5.365,4.707,4.071000000000001,-9999.0
2014-05-01,4.211,4.587,4.315,4.09,3.792,3.6689999999999996,3.3489999999999998,2.9139999999999997,2.9330000000000003,3.6639999999999997,5.72,8.066,8.974,8.31,8.571,8.96,9.621,10.212,10.991,12.331,13.411,14.192,13.927,13.422,12.972999999999999,12.540999999999999,11.922,11.107000000000001,10.29,9.44,8.516,7.504,6.997000000000001,6.732,-9999.0,-9999.0
2014-06-01,3.997,3.9610000000000003,3.8680000000000003,3.891,3.937,3.56,3.272,2.872,2.55,2.51,2.6189999999999998,4.546,7.148,7.912999999999999,7.065,8.177999999999999,9.596,9.728,10.525,12.252,12.982999999999999,13.86,14.012,13.758,13.205,12.922,12.759,11.923,10.785,9.479,8.307,7.431,6.254,-9999.0,-9999.0,-9999.0
2014-07-01,4.724,4.688,4.668,4.391,4.172,3.763,3.477,3.2260000000000004,2.873,2.668,2.968,4.7780000000000005,6.5489999999999995,7.206,6.079,7.103,8.065,8.591000000000001,9.219,10.505999999999998,12.245999999999999,13.155,13.59,13.493,13.727,13.255,12.502,11.789000000000001,10.81,9.652999999999999,8.669,7.184,6.565,5.702999999999999,-9999.0,-9999.0
2014-08-01,3.6069999999999998,3.888,3.7030000000000003,3.443,3.3710000000000004,3.062,2.878,2.747,2.948,3.318,4.012,5.255,6.537000000000001,6.502999999999999,6.435,6.8839999999999995,8.033999999999999,9.074,10.277000000000001,11.465,12.466,13.388,13.709000000000001,13.955,13.772,13.252,12.710999999999999,11.77,10.513,9.327,8.222999999999999,7.229,6.314,5.4479999999999995,4.781000000000001,-9999.0
2014-09-01,3.7569999999999997,4.309,4.256,4.045,3.7119999999999997,3.4,3.173,2.86,2.6719999999999997,2.556,2.383,2.559,2.873,3.4989999999999997,3.6180000000000003,4.282,6.202000000000001,7.172999999999999,8.782,10.355,11.220999999999998,11.699000000000002,11.943,12.267000000000001,12.100999999999999,11.695,10.922,9.854,8.602,7.615,6.725,5.939,5.312,4.377,-9999.0,-9999.0
2014-10-01,3.137,3.782,3.554,3.483,3.2569999999999997,3.015,2.784,2.563,2.039,1.9069999999999998,2.045,2.233,3.005,3.306,2.9610000000000003,4.044,5.85,7.18,8.759,10.665999999999999,11.382,11.915,12.392999999999999,12.616,12.419,11.783,10.821,9.411,8.191,7.2170000000000005,6.3660000000000005,5.582999999999999,4.936,4.204,-9999.0,-9999.0
2014-11-01,2.434,3.6510000000000002,3.588,3.326,3.08,2.699,2.574,2.241,2.105,2.417,2.918,3.676,4.6819999999999995,4.966,5.671,6.787999999999999,8.189,9.357999999999999,10.638,11.585,12.220999999999998,12.779000000000002,12.953,12.651,12.003,11.039000000000001,9.921,8.486,7.11,5.92,5.029,4.394,3.7880000000000003,3.3810000000000002,3.32,-9999.0
2014-12-01,2.322,3.202,3.247,3.013,2.741,2.492,2.553,2.3169999999999997,2.063,2.194,2.309,2.513,2.787,3.4760000000000004,4.618,5.749,7.093999999999999,9.34,11.814,13.86,14.353,14.595999999999998,14.895,14.595,13.58,12.25,10.886,9.371,8.049,6.807,5.841,4.7139999999999995,4.075,3.699,-9999.0,-9999.0
2015-01-01,2.7460000000000004,3.713,3.5,3.182,2.824,2.523,2.311,2.397,3.1,3.404,4.388,5.989,7.59,8.076,10.055,9.264,11.117,12.585,14.546,15.298,16.098,17.448,17.447,16.590999999999998,15.583,14.11,12.93,11.59,9.833,8.208,6.789,5.487,4.453,4.034,-9999.0,-9999.0
2015-02-01,2.9189999999999996,4.024,3.767,3.449,3.2239999999999998,2.935,2.715,2.553,3.069,4.229,5.78,7.485,9.141,10.415999999999999,10.003,8.889,10.249,12.869000000000002,14.5,16.213,17.119,17.034000000000002,16.631,15.645,14.168,12.792,11.405,9.961,8.375,7.058,6.0329999999999995,5.13,4.533,3.957,-9999.0,-9999.0
2015-03-01,3.056,4.251,4.192,3.79,3.341,2.864,2.6710000000000003,2.504,2.665,4.0969999999999995,5.1739999999999995,6.046,8.783999999999999,9.119,9.078,9.167,9.754,11.927,14.169,15.958,16.387999999999998,15.534,14.985,14.305,13.385,12.110999999999999,10.868,9.516,8.447000000000001,7.502999999999999,6.81,5.975,5.04,4.486000000000001,-9999.0,-9999.0
2015-04-01,4.244,4.415,4.271,3.9539999999999997,3.714,3.35,2.97,2.752,2.474,2.251,2.825,5.403,7.382000000000001,6.9479999999999995,6.857,8.421,9.332,10.82,13.185,14.665999999999999,15.704,15.311,14.648,13.540999999999999,12.292,11.033,10.251,9.246,8.442,7.64,6.9270000000000005,5.978,5.07,4.487,-9999.0,-9999.0
2015-05-01,4.601,4.4319999999999995,4.373,4.158,3.86,3.5389999999999997,3.483,3.62,3.815,3.929,4.626,7.166,7.537999999999999,7.862,8.029,7.797000000000001,9.067,10.825,12.243,12.911,14.362,14.564,14.036,13.479000000000001,12.888,12.052,11.033,10.370999999999999,9.783999999999999,8.987,8.195,7.257000000000001,6.257999999999999,5.291,-9999.0,-9999.0
2015-06-01,4.484,4.652,4.632,4.245,3.6189999999999998,3.5180000000000002,3.2910000000000004,2.742,2.654,2.448,2.8939999999999997,3.6889999999999996,5.297000000000001,6.093,6.912000000000001,7.684,8.219,9.857000000000001,11.662,12.502,12.907,13.581,13.545,13.429,12.965,12.583,11.995999999999999,11.405999999999999,10.652999999999999,9.652000000000001,8.627,7.574,6.501,5.54,5.261,-9999.0
2015-07-01,4.385,4.1419999999999995,3.889,3.85,3.9,3.661,3.6919999999999997,3.6060000000000003,3.242,3.242,3.8680000000000003,4.466,5.276,4.537,5.4879999999999995,5.893,7.182,8.795,10.508,11.76,12.933,11.925,11.995999999999999,11.828,11.925999999999998,12.269,12.597000000000001,11.767999999999999,10.741,9.623,8.317,7.306,6.55,5.502999999999999,-9999.0,-9999.0
2015-08-01,4.817,4.463,4.178,3.806,3.766,3.763,3.447,3.0239999999999996,2.912,2.819,2.842,2.8339999999999996,2.948,3.727,4.459,5.556,6.747000000000001,7.847,9.118,10.517000000000001,11.470999999999998,11.83,11.719000000000001,12.687999999999999,11.947000000000001,11.21,11.327,10.977,10.192,9.144,8.014,6.931,5.9510000000000005,5.102,4.986000000000001,-9999.0
2015-09-01,3.284,3.8080000000000003,3.957,3.7119999999999997,3.342,3.155,2.847,2.4819999999999998,2.241,2.541,3.0380000000000003,3.9989999999999997,5.277,5.404,5.88,6.0089999999999995,7.274,9.279,10.949000000000002,11.870999999999999,12.083,12.11,12.045,12.052,11.154000000000002,10.425,10.23,9.933,9.133,8.246,7.2010000000000005,6.247000000000001,5.252999999999999,4.5360000000000005,3.6910000000000003,2.986
2015-10-01,2.6189999999999998,3.935,3.884,3.655,3.4,3.036,2.674,2.375,2.238,2.245,2.5860000000000003,2.862,3.0839999999999996,3.826,4.296,4.978,6.742000000000001,8.465,9.752,11.429,11.954,12.3,12.432,12.470999999999998,12.347999999999999,11.914000000000001,10.784,9.603,8.541,7.559,6.56,5.7,4.885,4.1739999999999995,3.847,3.841
2015-11-01,3.237,3.7939999999999996,3.786,3.397,3.015,2.7680000000000002,2.6439999999999997,2.522,1.9580000000000002,1.875,1.965,2.813,3.475,4.275,5.365,6.018,6.9510000000000005,8.95,10.706,11.115,12.485999999999999,12.720999999999998,13.026,13.106,12.573,11.624,10.582,9.172,7.766,6.446000000000001,5.335,4.4319999999999995,3.892,3.437,2.765,2.701
2015-12-01,3.2769999999999997,4.0,3.773,3.515,3.159,2.799,2.6010000000000004,2.326,2.157,1.966,2.173,2.4019999999999997,3.0060000000000002,4.22,4.543,5.457999999999999,6.818,8.753,9.834,11.334000000000001,12.265,12.776,13.582,13.439,12.822000000000001,11.770999999999999,10.33,8.677,6.957000000000001,5.8229999999999995,4.805,3.95,3.347,2.889,2.59,-9999.0
2016-01-01,3.162,3.74,3.639,3.273,2.951,2.66,2.323,2.101,2.029,2.727,3.515,4.023,5.597,8.066,10.273,9.722000000000001,9.975,11.465,13.485999999999999,15.655999999999999,17.185,17.36,16.813,15.679,14.163,12.737,11.089,9.338,7.343999999999999,6.707000000000001,6.075,5.483,4.823,3.8789999999999996,4.067,-9999.0
2016-02-01,3.338,3.7939999999999996,3.765,3.47,3.272,3.0460000000000003,2.8369999999999997,2.441,2.334,3.0039999999999996,4.49,6.2989999999999995,8.714,9.533,9.103,10.172,11.07,12.1,13.343,13.245999999999999,14.968,15.350999999999999,15.004000000000001,13.46,11.966,10.547,9.102,7.643,6.666,5.836,5.025,4.4830000000000005,3.826,3.4589999999999996,3.3139999999999996,-9999.0
2016-03-01,3.3289999999999997,3.98,3.967,3.54,3.093,2.945,2.7880000000000003,2.984,3.801,4.132,5.33,7.295,8.814,9.904,9.28,8.351,10.162,13.227,14.859000000000002,15.062000000000001,15.594000000000001,14.583,13.542,12.895,12.052999999999999,10.844000000000001,9.676,8.552999999999999,7.5360000000000005,6.586,5.665,4.946000000000001,4.195,3.545,-9999.0,-9999.0
2016-04-01,3.9010000000000002,4.154,3.9930000000000003,3.9019999999999997,3.589,3.1710000000000003,2.822,2.779,3.286,4.146,5.925,8.166,9.601,9.962,9.666,9.011000000000001,10.11,10.975,12.422,14.595999999999998,16.219,16.954,16.153,14.937999999999999,13.738,12.665999999999999,11.767999999999999,10.507,9.008,7.966,7.169,6.187,5.181,4.543,-9999.0,-9999.0
2016-05-01,4.399,4.684,4.56,4.346,3.98,3.7230000000000003,3.387,2.708,2.504,3.0810000000000004,4.053,6.056,8.214,8.398,8.882,8.208,8.725,10.402000000000001,12.71,13.869000000000002,14.522,14.545,14.082,13.369000000000002,12.498,12.1,11.4,10.376,9.594,8.832,7.989,7.06,5.655,-9999.0,-9999.0,-9999.0
2016-06-01,3.4760000000000004,4.083,4.0760000000000005,4.034,3.846,3.395,3.2030000000000003,2.951,2.613,2.8930000000000002,4.124,5.6,7.192,7.44,6.944,7.095,8.011000000000001,8.894,9.63,11.095999999999998,12.024000000000001,13.087,12.847999999999999,12.390999999999998,12.093,11.698,11.345999999999998,10.877,10.36,9.405,8.387,7.337000000000001,6.416,5.5360000000000005,4.4910000000000005,-9999.0
2016-07-01,3.6319999999999997,3.7239999999999998,3.909,3.8789999999999996,3.6860000000000004,3.497,3.105,2.717,2.557,2.842,3.312,4.01,5.104,5.774,6.291,6.43,7.372999999999999,8.374,9.457,10.061,11.442,12.523,12.876,13.164000000000001,12.668,12.17,12.04,11.422,10.466,9.443999999999999,8.314,7.237,6.254,5.441,4.683,-9999.0
2016-08-01,3.9989999999999997,3.888,3.6630000000000003,3.682,3.2039999999999997,3.0410000000000004,2.925,2.778,2.83,2.496,2.5540000000000003,3.0189999999999997,3.66,3.73,4.006,4.532,5.819,7.598,9.304,10.671,11.505,12.12,12.161,12.026,11.662,11.300999999999998,11.562000000000001,11.113,10.495999999999999,9.427,8.38,7.306,6.454,5.667999999999999,-9999.0,-9999.0
2016-09-01,3.5660000000000003,3.7910000000000004,3.634,3.4,3.2119999999999997,3.054,2.7260000000000004,2.427,2.258,1.9869999999999999,1.9680000000000002,2.346,2.591,3.286,3.89,4.641,5.414,6.882999999999999,8.547,9.756,11.024000000000001,11.696,11.526,10.754000000000001,10.823,10.530999999999999,10.354000000000001,10.038,9.36,8.28,7.26,6.459,5.52,4.622,4.2219999999999995,-9999.0
2016-10-01,1.956,3.234,3.3110000000000004,3.2239999999999998,2.946,2.6719999999999997,2.4859999999999998,2.5540000000000003,2.792,2.741,2.949,3.2680000000000002,3.552,4.041,4.208,5.115,6.349,8.479,10.33,11.824000000000002,12.206,12.37,12.148,12.321,12.107999999999999,11.374,10.427,9.226,8.129,7.165,6.175,5.585,5.0169999999999995,4.463,4.135,-9999.0
2016-11-01,2.536,3.5869999999999997,3.522,3.175,2.884,2.594,2.2969999999999997,2.329,2.271,2.282,2.9410000000000003,3.49,4.374,4.874,6.066,6.337000000000001,7.032,8.517999999999999,9.939,11.636,12.694,12.892999999999999,13.189,12.865,11.788,10.086,8.815,7.787999999999999,6.827999999999999,5.649,5.042,4.474,3.895,3.233,2.773,-9999.0
2016-12-01,3.04,3.76,3.602,3.295,2.852,2.416,2.086,1.837,1.621,1.376,1.2009999999999998,1.298,2.367,3.793,4.0760000000000005,4.888999999999999,5.03,6.733,9.12,10.462,13.177,16.713,16.930999999999997,16.442999999999998,14.564,13.300999999999998,11.449000000000002,9.282,7.922000000000001,6.445,5.546,4.678,4.087,3.2739999999999996,-9999.0,-9999.0
2017-01-01,2.628,3.886,3.89,3.3310000000000004,2.9810000000000003,2.676,2.372,2.204,2.1790000000000003,2.2880000000000003,3.022,4.338,6.102,6.492999999999999,6.486000000000001,7.09,8.082,9.416,11.654000000000002,13.692,15.499,16.949,16.8,15.610999999999999,13.731,11.860999999999999,10.031,8.683,7.577000000000001,6.667999999999999,5.653,5.01,3.866,3.06,-9999.0,-9999.0
2017-02-01,2.772,3.665,3.48,3.0639999999999996,2.747,2.736,2.543,2.375,2.059,2.539,3.898,5.954,8.499,8.741,8.604,7.722,8.516,10.841,13.259,14.99,16.997,18.31,17.223,15.728,13.907,12.56,10.999,9.249,7.23,6.569,6.042000000000001,5.11,4.364,3.841,-9999.0,-9999.0
2017-03-01,3.76,4.303999999999999,4.059,3.761,3.373,3.1069999999999998,2.7510000000000003,2.494,2.204,2.242,3.16,5.146,7.297999999999999,8.331,7.352,8.234,9.791,11.692,13.239,14.702,17.489,17.493,16.069000000000003,14.378,12.722999999999999,11.267999999999999,10.061,8.953,7.792000000000001,6.954,6.006,5.231,4.5,3.885,3.3339999999999996,-9999.0
