,0.0km,0.5km,1.0km,1.5km,2.0km,2.5km,3.0km,3.5km,4.0km,4.5km,5.0km,5.5km,6.0km,6.5km,7.0km,7.5km,8.0km,8.5km,9.0km,9.5km,10.0km,10.5km,11.0km,11.5km,12.0km,12.5km,13.0km,13.5km,14.0km,14.5km,15.0km,15.5km,16.0km,16.5km,17.0km,17.5km,18.0km,18.5km,19.0km,19.5km,20.0km,20.5km,21.0km,21.5km,22.0km,22.5km,23.0km,23.5km,24.0km,24.5km,25.0km,25.5km,26.0km,26.5km,27.0km,27.5km,28.0km,28.5km,29.0km,29.5km,30.0km,30.5km,31.0km,31.5km,32.0km,32.5km,33.0km,33.5km,34.0km,34.5km,35.0km
2015-11-01,24.239,38.762,42.441,44.833,46.483000000000004,52.13399999999999,52.702,55.328,52.582,52.563,52.638000000000005,53.312,53.832,53.778999999999996,52.89,50.602,51.383,55.949,58.581,63.052,82.251,112.22200000000001,145.165,170.361,190.423,198.16099999999997,238.135,274.363,355.00199999999995,353.985,467.88199999999995,484.129,639.432,777.467,851.4069999999999,1012.312,1167.3139999999999,1348.26,1585.335,1858.869,2165.158,2405.801,2561.4339999999997,2847.0820000000003,3256.69,3636.2470000000003,4041.039,4402.266,4702.255,4772.788,4784.593,4959.885,5210.409000000001,5191.008,5133.7970000000005,5288.3769999999995,5388.446999999999,5345.853,5324.1269999999995,5303.281999999999,5234.312,5109.06,5050.209,4969.682,4902.255999999999,4998.877,4885.259,4760.094,-9999.0,-9999.0,-9999.0
2015-12-01,21.005,36.558,40.613,42.323,44.568000000000005,46.357,47.161,49.278,50.974,49.81,51.655,50.902,51.4,52.063,50.504,52.08,55.817,61.475,59.568000000000005,56.398999999999994,66.093,63.143,68.692,99.8,131.186,171.956,234.671,292.938,307.317,319.642,441.157,626.086,692.067,854.5939999999999,1050.323,1306.264,1508.759,1715.846,1965.579,2217.749,2573.595,2908.14,3119.812,3333.1690000000003,3659.54,3918.909,4317.025,4635.348,4817.375,5021.168,5196.779,5359.3769999999995,5516.005,5718.485,5568.3,5467.955,5265.478,5148.789000000001,5022.847,4770.5470000000005,4469.649,4358.476,4299.333,4230.37,4253.224,4251.928,4249.034000000001,4425.302,-9999.0,-9999.0,-9999.0
2016-01-01,20.392,37.154,41.993,45.355,47.263000000000005,49.305,49.56399999999999,51.004,52.6,53.443000000000005,51.513999999999996,51.446000000000005,52.687,62.012,68.562,77.39699999999999,106.146,149.793,158.566,200.99099999999999,185.00799999999998,196.143,259.862,361.28,393.719,478.61400000000003,593.341,564.347,571.443,585.415,670.882,759.4630000000001,1107.5810000000001,1520.277,1768.075,1930.386,2253.407,2524.314,2569.212,2795.31,3164.7470000000003,3526.986,3853.0690000000004,4042.6620000000003,4293.8820000000005,4806.175,4981.0779999999995,5090.27,5090.417,5074.95,4961.664000000001,4997.265,4761.758,4715.398,4541.6359999999995,4641.558,5049.665,5060.436,5190.035,5300.194,5965.448,6533.946,6393.076999999999,6092.378000000001,6213.238,5896.27,5765.161,-9999.0,-9999.0,-9999.0,-9999.0
2016-02-01,27.035,38.652,44.483000000000004,47.748000000000005,49.166000000000004,50.913000000000004,50.043,50.563,52.108999999999995,50.619,49.467,50.161,53.306999999999995,55.001999999999995,54.644,58.751000000000005,64.41199999999999,74.07600000000001,82.515,128.97799999999998,191.06099999999998,270.133,323.33,382.69800000000004,430.162,445.93300000000005,465.319,564.129,625.104,698.7139999999999,705.7769999999999,816.796,1024.562,1360.4479999999999,1586.366,1981.2579999999998,2167.984,2303.053,2559.266,2959.8590000000004,3288.837,3346.808,3646.387,3970.7659999999996,4147.704000000001,4440.58,4627.916,4690.255999999999,4434.714,4511.414000000001,4595.943,4448.521,4419.914000000001,4713.153,4708.266,4820.34,4866.905,4977.763,5280.265,5299.424,5121.94,5224.973,4801.742,4782.68,4956.438,4750.476,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2016-03-01,28.424,36.228,43.513000000000005,48.31,52.923,54.586000000000006,55.918,58.801,57.912,55.191,52.224,51.045,51.949,50.512,51.559,57.3,60.193999999999996,69.089,80.844,125.963,198.69,265.751,337.298,412.06199999999995,435.73,507.99800000000005,581.716,709.883,830.097,944.2560000000001,940.068,960.48,1014.587,1055.825,1365.6429999999998,1898.749,2403.98,2477.5570000000002,2761.077,2951.7140000000004,3120.0679999999998,3362.643,3915.1659999999997,4228.065,4109.37,4163.029,4449.306,4521.02,4678.541,4874.3,4921.084,4979.594,5138.231,5236.576,5322.085999999999,5396.4130000000005,5510.486,5483.814,5641.909000000001,5759.057,5640.943,5842.174,5916.385,5860.726,5859.9169999999995,5881.065,5244.068,-9999.0,-9999.0,-9999.0,-9999.0
2016-04-01,37.695,42.787,49.111999999999995,52.86,54.093999999999994,54.257,55.236999999999995,55.658,56.253,57.81100000000001,59.516999999999996,65.09899999999999,76.607,115.75299999999999,124.78299999999999,140.55700000000002,154.72899999999998,222.21400000000003,287.943,283.908,306.03700000000003,382.034,411.075,420.92800000000005,450.13300000000004,452.485,577.135,593.197,622.216,728.502,725.993,741.9730000000001,1030.978,1289.1860000000001,1385.974,1781.671,1772.922,2094.485,2597.011,2984.087,3277.1290000000004,3584.7059999999997,3957.75,4045.635,4332.522,4519.582,4703.484,4807.444,5023.281,5319.069,5557.521,5660.15,5951.491,6196.166,6180.198,5892.629,5970.664000000001,6108.555,6042.875,6118.03,6068.524,6295.275,6483.307,6230.54,6051.472,6079.414000000001,6376.357,-9999.0,-9999.0,-9999.0,-9999.0
2016-05-01,47.103,52.726000000000006,58.806999999999995,61.592,65.885,70.913,72.306,70.782,72.942,72.975,74.774,73.986,74.185,77.93,76.473,82.78399999999999,99.68,124.74799999999999,167.30599999999998,198.706,264.999,317.092,343.50800000000004,430.727,544.386,594.512,639.825,664.987,716.693,782.297,813.71,758.242,774.829,1015.1389999999999,1338.954,1684.3570000000002,1874.8929999999998,2117.906,2365.004,2710.9390000000003,2959.3779999999997,3256.365,3395.695,3624.083,3822.172,4005.42,4118.28,4361.628,4625.111,4881.11,5083.884,5426.701,5727.223000000001,5855.302,5917.4619999999995,6247.456999999999,6453.0830000000005,6502.808000000001,6706.922,6794.244000000001,6949.88,6957.238,7125.584,7044.076,7058.9890000000005,7064.628000000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
2016-06-01,35.694,42.825,48.481,51.128,52.483999999999995,54.563,57.115,61.972,69.068,66.12,72.669,73.663,72.628,73.319,74.35,76.813,70.90100000000001,68.63,81.22,140.70600000000002,180.96900000000002,196.16,205.067,255.865,377.077,473.731,484.05,469.531,500.92699999999996,512.024,562.401,659.75,788.9860000000001,944.6239999999999,1076.867,1205.893,1396.2420000000002,1565.445,1817.172,2000.868,2228.166,2519.067,2762.8320000000003,3045.637,3338.514,3657.6940000000004,3761.212,3864.167,4188.608,4374.668,4717.072,5026.647,5335.565,5636.911,5905.596,6167.439,6384.6,6602.471,6784.3859999999995,6922.839,7034.013000000001,6945.495,6821.815,6859.354,6895.46,6774.561,6338.335,-9999.0,-9999.0,-9999.0,-9999.0
2016-07-01,41.32,44.128,50.097,50.927,47.42100000000001,51.452,57.004,61.044,64.055,66.405,67.82,69.223,69.381,68.628,74.575,80.73899999999999,81.845,94.00399999999999,116.52600000000001,139.321,183.576,216.42700000000002,248.32,285.18,322.849,366.402,382.361,430.11,495.795,470.81699999999995,515.194,588.101,735.1389999999999,922.225,1041.07,1212.566,1300.387,1428.315,1550.231,1823.921,2087.736,2381.962,2660.1079999999997,2913.038,3187.735,3490.688,3742.239,3815.241,4102.503,4298.101,4688.874,5208.424,5473.786,5746.901,6093.36,6305.812,6467.851,6696.808000000001,6661.6140000000005,6766.099,6855.786999999999,6954.856,6935.678000000001,6880.4169999999995,6934.399,6915.3,6932.382,6850.7519999999995,-9999.0,-9999.0,-9999.0
2016-08-01,45.78,53.285,50.091,44.95,49.111999999999995,54.67,54.568999999999996,58.29,62.181999999999995,70.043,63.326,65.028,70.02600000000001,72.898,73.377,72.218,68.453,72.452,74.859,77.066,80.768,78.39399999999999,97.36,170.71599999999998,242.917,232.93599999999998,248.765,277.192,300.348,365.358,382.999,422.80800000000005,564.826,707.721,794.567,927.797,1193.115,1425.146,1722.745,1852.06,2047.398,2317.726,2582.6079999999997,2848.7940000000003,2969.6540000000005,3208.329,3555.552,3696.862,3768.5040000000004,3943.7270000000003,4260.53,4475.710999999999,4799.471,5229.255999999999,5614.395,5734.455,5910.44,6089.255,6267.173000000001,6331.776999999999,6485.7880000000005,6540.9980000000005,6611.392,6712.173000000001,6732.927,6770.231,6583.468000000001,-9999.0,-9999.0,-9999.0,-9999.0
2016-09-01,41.29600000000001,50.163000000000004,52.372,53.202,55.047,59.202,58.104,57.598,59.754,60.84,63.691,63.297,62.723,59.599,56.031000000000006,54.843999999999994,60.138999999999996,64.416,69.63600000000001,69.476,70.743,74.65,84.459,107.913,127.69,156.789,171.532,224.832,235.50599999999997,293.05,382.69800000000004,442.884,534.173,636.7959999999999,815.7769999999999,926.431,1126.518,1291.8010000000002,1540.142,1811.954,2006.435,2243.094,2481.973,2741.308,2939.513,3128.11,3176.087,3295.967,3643.72,4001.2090000000003,4113.334,4283.509,4569.957,4895.544,5067.353,5277.593000000001,5326.767,5441.603,5561.696999999999,5627.526999999999,5743.206,5884.11,5933.908,5996.172,6018.0019999999995,6207.8640000000005,6180.613,6144.321,-9999.0,-9999.0,-9999.0
2016-10-01,20.069000000000003,28.839000000000002,35.81,45.245,50.483999999999995,52.723,54.045,57.284,58.08,60.965,60.748000000000005,57.92100000000001,56.01,55.323,56.222,57.113,58.137,62.597,74.266,94.994,119.09100000000001,162.756,181.61,217.101,224.135,249.39,294.54400000000004,327.384,353.108,373.801,421.62199999999996,524.3480000000001,661.877,808.294,1050.369,1259.118,1533.815,1828.3470000000002,2035.059,2168.376,2383.448,2530.871,2705.93,2966.454,3232.4040000000005,3446.1259999999997,3701.2,4049.9790000000003,4200.8640000000005,4353.210999999999,4529.268,4868.01,5151.793,5071.9929999999995,5212.815,5088.090999999999,4992.081,5056.64,5321.064,5562.424,5713.393,5676.851,5681.968000000001,5820.205,5665.647,5673.371999999999,5741.1759999999995,5232.226,-9999.0,-9999.0,-9999.0
2016-11-01,21.107,34.103,41.167,42.388000000000005,46.673,47.347,47.659,50.339,50.966,53.357,52.144,53.016999999999996,54.422,55.347,54.732,56.358000000000004,59.496,66.509,86.02600000000001,106.634,123.5,156.247,179.217,207.468,228.39,246.801,302.996,331.76300000000003,411.375,535.8969999999999,586.9490000000001,578.913,678.107,806.183,1002.237,1392.53,1558.3729999999998,1737.971,2071.331,2370.06,2640.275,2789.1420000000003,3057.9990000000003,3211.176,3350.7729999999997,3523.176,3811.2859999999996,3992.4629999999997,4210.4890000000005,4414.357,4455.226,4461.252,4375.818,4025.205,3878.445,3843.1290000000004,4216.615,4249.075,4129.9,4241.538,4296.345,4444.542,4491.995,4490.859,4489.969,4603.212,4675.67,4741.753,5075.06,-9999.0,-9999.0
2016-12-01,15.118,44.224,46.088,49.29600000000001,50.053999999999995,50.358000000000004,51.748000000000005,52.842,52.202,52.102,50.516999999999996,51.37,52.272,51.45399999999999,51.474,49.952,48.983999999999995,48.13,48.928999999999995,50.398999999999994,55.258,69.51100000000001,77.819,91.911,130.083,169.1,187.483,211.296,346.42800000000005,447.25800000000004,464.336,512.982,447.50300000000004,595.17,672.51,882.012,1031.292,1298.369,1601.652,1956.076,2266.491,2739.5609999999997,3515.073,3918.02,4181.773,4770.971,4907.685,5144.688,5305.755999999999,5447.945,5616.023,5759.328,5603.507,5530.36,5695.598000000001,5661.81,5622.781,5722.616999999999,5748.81,5478.203,5536.415,5685.548000000001,5575.284000000001,5252.479,5237.78,5277.485,5211.201,5282.984,-9999.0,-9999.0,-9999.0
2017-01-01,24.578000000000003,38.942,45.708,45.676,49.031000000000006,51.888999999999996,52.538000000000004,49.636,50.565,50.85,54.617,53.226000000000006,52.464,55.481,55.732,55.467,59.086000000000006,57.675,61.395,68.135,78.804,96.34899999999999,123.73700000000001,207.611,236.735,285.772,348.605,409.10900000000004,440.662,476.833,595.51,618.035,797.303,961.6569999999999,1032.1480000000001,1330.4379999999999,1587.017,1980.9270000000001,2255.243,2394.699,2805.058,3324.059,3717.203,4054.239,4425.754,4619.994000000001,4841.016,4928.206,5092.571,5267.727,5193.4929999999995,5190.234,5347.235,5604.09,5421.392,5503.95,5394.941,4634.204000000001,4802.556,4914.499,5008.173,4842.715,4780.629,4763.273,4607.746,4707.431,4849.375,5021.858,4969.816,-9999.0,-9999.0
2017-02-01,22.15,33.556999999999995,39.396,45.581,47.547,51.868,53.242,55.123999999999995,54.151,52.762,52.603,57.299,69.531,76.01899999999999,79.07600000000001,98.95,81.171,93.71799999999999,119.104,155.651,225.09799999999998,273.20599999999996,345.606,405.27099999999996,437.537,487.80699999999996,562.137,684.341,733.1089999999999,711.498,820.658,907.237,1100.578,1361.764,1544.088,1614.859,2017.045,2238.763,2457.681,2763.25,3053.1079999999997,3339.652,3730.292,3901.763,4352.039000000001,4674.418,4769.971,4853.515,4962.3679999999995,5120.857,5329.553000000001,5231.880999999999,5447.759,5456.089,5493.185,5465.151999999999,5409.094,5476.406,5577.84,5863.095,6180.022,6030.069,5885.66,5738.048000000001,5767.880999999999,5755.3,5521.357,5426.9130000000005,-9999.0,-9999.0,-9999.0
2017-03-01,39.194,45.541000000000004,48.333999999999996,49.946999999999996,49.99,50.931000000000004,53.431999999999995,55.493,58.284,56.278999999999996,56.522,59.461000000000006,63.141999999999996,71.554,79.403,89.962,106.38600000000001,111.271,114.726,127.546,171.09400000000002,205.982,265.882,366.966,514.951,593.65,739.221,737.209,681.665,667.653,607.06,640.869,886.2689999999999,1204.934,1433.6329999999998,1664.6970000000001,1900.142,2049.2729999999997,2348.815,2920.58,3235.5170000000003,3623.2659999999996,3986.508,4308.687,4372.119000000001,4406.173,4503.062,4757.822,4775.478,4905.008,5009.055,5036.249,5169.255999999999,5220.581,5282.965999999999,5431.134,5576.395,5704.2519999999995,5885.718000000001,6023.848000000001,6096.764,6047.456,5981.1140000000005,5992.17,5973.276,6100.183000000001,6117.715,6083.668000000001,-9999.0,-9999.0,-9999.0
2017-04-01,42.155,44.033,44.52,51.869,52.864,54.713,56.388000000000005,53.949,58.236000000000004,63.995,72.029,70.858,66.071,66.916,66.207,68.845,67.964,71.83800000000001,100.874,150.381,196.817,217.209,249.23,290.209,395.406,459.67800000000005,538.297,610.764,694.398,674.803,760.678,862.544,1022.438,1257.563,1430.358,1442.1989999999998,1702.185,1925.424,2341.5660000000003,2713.991,3103.276,3158.909,3472.1240000000003,3863.06,4120.089,4350.205,4511.6990000000005,4616.2429999999995,4697.109,4792.624,4910.266,4987.894,5328.278,5596.515,5738.347,5701.224,5853.339,6028.858,6107.286,6260.571,6413.809,6693.581,6759.15,6704.84,6684.443,6713.8240000000005,6858.218000000001,6677.494000000001,-9999.0,-9999.0,-9999.0
2017-05-01,41.608999999999995,44.934,51.27,53.327,51.79600000000001,58.943000000000005,67.876,74.189,75.35,78.363,70.013,67.483,61.82899999999999,64.065,64.583,64.112,71.208,73.376,93.875,127.096,183.363,232.77200000000002,300.567,350.315,378.284,417.218,458.719,547.453,558.615,497.84,558.195,595.475,699.155,812.3739999999999,1299.9669999999999,1484.729,1636.8339999999998,2022.29,2341.07,2527.1620000000003,2777.583,3016.238,3197.183,3417.948,3663.7940000000003,3813.5690000000004,3977.717,4077.953,4175.501,4370.111,4558.201,4882.241,5169.23,5401.284000000001,5727.727,6129.289000000001,6377.9980000000005,6543.358,6768.975,6951.228,7033.9980000000005,7209.646,7356.388000000001,7271.929,7245.476,7240.397,7150.476,7136.743,-9999.0,-9999.0,-9999.0
2017-06-01,46.078,48.092,50.422,48.00899999999999,51.342,56.873000000000005,60.193999999999996,63.506,59.895,64.031,67.562,69.861,67.708,72.469,76.241,75.439,76.939,75.671,77.045,81.061,81.82600000000001,109.704,175.896,182.479,277.714,391.833,366.658,343.405,371.664,475.49300000000005,606.65,677.2669999999999,799.3439999999999,916.222,1058.683,1133.673,1270.857,1591.7079999999999,1887.086,2079.2270000000003,2412.5170000000003,2643.1620000000003,2844.4359999999997,3003.539,3181.531,3398.46,3637.843,3984.158,4206.436,4396.347,4626.626,5021.34,5230.438,5463.183000000001,5740.164000000001,6122.914000000001,6537.111999999999,6764.125,6877.53,6953.706999999999,7123.173000000001,7382.41,7357.639,7330.63,7335.672,7280.66,7347.851,7173.347,-9999.0,-9999.0,-9999.0
